,potential,iteration,max_steps,annealing_param,annealing_scheme,net_size,num_copies,pdb_mutation
129,0.0,1029,4000,25,"['geom', 0.99]",15,5,0.06
130,0.0,1316,4000,25,"['geom', 0.99]",15,5,0.06
131,0.0,968,4000,25,"['geom', 0.99]",15,5,0.06
132,0.0,1000,4000,25,"['geom', 0.99]",15,5,0.06
133,0.0,1804,4000,25,"['geom', 0.99]",15,5,0.06
134,0.0,1035,4000,25,"['geom', 0.99]",15,5,0.06
135,0.0,796,4000,25,"['geom', 0.99]",15,5,0.06
136,0.0,3239,4000,25,"['geom', 0.99]",15,5,0.06
137,0.0,716,4000,25,"['geom', 0.99]",15,5,0.06
138,0.0,1508,4000,25,"['geom', 0.99]",15,5,0.06
139,0.0,710,4000,25,"['geom', 0.99]",15,5,0.06
140,0.0,1154,4000,25,"['geom', 0.99]",15,5,0.06
141,0.0,1088,4000,25,"['geom', 0.99]",15,5,0.06
142,0.0,917,4000,25,"['geom', 0.99]",15,5,0.06
143,0.0,1144,4000,25,"['geom', 0.99]",15,5,0.06
144,0.0,1971,4000,25,"['geom', 0.99]",15,5,0.06
145,0.0,1428,4000,25,"['geom', 0.99]",15,5,0.06
146,0.0,1076,4000,25,"['geom', 0.99]",15,5,0.06
147,0.0,1085,4000,25,"['geom', 0.99]",15,5,0.06
148,0.0,808,4000,25,"['geom', 0.99]",15,5,0.06
149,0.0,1063,4000,25,"['geom', 0.99]",15,5,0.06
150,0.0,943,4000,25,"['geom', 0.99]",15,5,0.06
151,0.0,762,4000,25,"['geom', 0.99]",15,5,0.06
152,0.0,1741,4000,25,"['geom', 0.99]",15,5,0.06
153,0.0,1607,4000,25,"['geom', 0.99]",15,5,0.06
154,0.0,1137,4000,25,"['geom', 0.99]",15,5,0.06
155,0.0,948,4000,25,"['geom', 0.99]",15,5,0.06
156,0.0,888,4000,25,"['geom', 0.99]",15,5,0.06
157,0.0,1011,4000,25,"['geom', 0.99]",15,5,0.06
158,0.0,965,4000,25,"['geom', 0.99]",15,5,0.06
159,0.0,2383,4000,25,"['geom', 0.99]",15,5,0.06
160,0.0,1241,4000,25,"['geom', 0.99]",15,5,0.06
161,0.0,1163,4000,25,"['geom', 0.99]",15,5,0.06
162,0.0,839,4000,25,"['geom', 0.99]",15,5,0.06
163,0.0,768,4000,25,"['geom', 0.99]",15,5,0.06
164,0.0,624,4000,25,"['geom', 0.99]",15,5,0.06
165,0.0,3120,4000,25,"['geom', 0.99]",15,5,0.06
166,0.0,1688,4000,25,"['geom', 0.99]",15,5,0.06
