,potential,iteration,max_steps,annealing_param,annealing_scheme,net_size,num_copies,pdb_mutation
284,0.375,2999,3000,190,['linear'],15,5,0.06
285,0.375,2999,3000,190,['linear'],15,5,0.06
286,0.5,2999,3000,190,['linear'],15,5,0.06
287,0.5,2999,3000,190,['linear'],15,5,0.06
288,0.5,2999,3000,190,['linear'],15,5,0.06
289,0.5,2999,3000,190,['linear'],15,5,0.06
290,0.0,1327,3000,190,['linear'],15,5,0.06
291,0.5,2999,3000,190,['linear'],15,5,0.06
292,0.5,2999,3000,190,['linear'],15,5,0.06
293,0.0,2871,3000,190,['linear'],15,5,0.06
294,0.0,645,3000,190,['linear'],15,5,0.06
295,0.0,288,3000,190,['linear'],15,5,0.06
296,0.5,2999,3000,190,['linear'],15,5,0.06
297,0.5,2999,3000,190,['linear'],15,5,0.06
298,0.5,2999,3000,190,['linear'],15,5,0.06
299,0.5,2999,3000,190,['linear'],15,5,0.06
