,potential,iteration,max_steps,annealing_param,annealing_scheme,net_size,num_copies,pdb_mutation
150,0.0,1422,1918,50,['linear'],15,5,0.06
151,0.0,1590,1918,50,['linear'],15,5,0.06
152,0.0,1063,1918,50,['linear'],15,5,0.06
153,0.25,1917,1918,50,['linear'],15,5,0.06
154,0.5,1917,1918,50,['linear'],15,5,0.06
155,0.25,1917,1918,50,['linear'],15,5,0.06
156,0.25,1917,1918,50,['linear'],15,5,0.06
157,0.25,1917,1918,50,['linear'],15,5,0.06
158,0.0,753,1918,50,['linear'],15,5,0.06
159,0.0,1122,1918,50,['linear'],15,5,0.06
160,0.0,1156,1918,50,['linear'],15,5,0.06
161,0.0,1785,1918,50,['linear'],15,5,0.06
162,0.25,1917,1918,50,['linear'],15,5,0.06
163,0.0,1508,1918,50,['linear'],15,5,0.06
164,0.5,1917,1918,50,['linear'],15,5,0.06
165,0.0,1254,1918,50,['linear'],15,5,0.06
166,0.0,1147,1918,50,['linear'],15,5,0.06
167,0.25,1917,1918,50,['linear'],15,5,0.06
168,0.0,1120,1918,50,['linear'],15,5,0.06
169,0.0,1603,1918,50,['linear'],15,5,0.06
170,0.0,1763,1918,50,['linear'],15,5,0.06
171,0.0,1531,1918,50,['linear'],15,5,0.06
172,0.0,1188,1918,50,['linear'],15,5,0.06
173,0.0,1281,1918,50,['linear'],15,5,0.06
174,0.0,1371,1918,50,['linear'],15,5,0.06
175,0.0,890,1918,50,['linear'],15,5,0.06
176,0.375,1917,1918,50,['linear'],15,5,0.06
177,0.125,1917,1918,50,['linear'],15,5,0.06
178,0.0,1317,1918,50,['linear'],15,5,0.06
179,0.375,1917,1918,50,['linear'],15,5,0.06
180,0.0,1002,2102,50,['linear'],15,5,0.06
181,0.0,1661,2102,50,['linear'],15,5,0.06
182,0.0,1070,2102,50,['linear'],15,5,0.06
183,0.0,1145,2102,50,['linear'],15,5,0.06
184,0.0,1268,2102,50,['linear'],15,5,0.06
185,0.0,1380,2102,50,['linear'],15,5,0.06
186,0.25,2101,2102,50,['linear'],15,5,0.06
187,0.0,1097,2102,50,['linear'],15,5,0.06
188,0.25,2101,2102,50,['linear'],15,5,0.06
189,0.0,1097,2102,50,['linear'],15,5,0.06
190,0.25,2101,2102,50,['linear'],15,5,0.06
191,0.25,2101,2102,50,['linear'],15,5,0.06
192,0.5,2101,2102,50,['linear'],15,5,0.06
193,0.0,853,2102,50,['linear'],15,5,0.06
194,0.0,1674,2102,50,['linear'],15,5,0.06
195,0.0,1133,2102,50,['linear'],15,5,0.06
196,0.25,2101,2102,50,['linear'],15,5,0.06
197,0.0,1936,2102,50,['linear'],15,5,0.06
198,0.25,2101,2102,50,['linear'],15,5,0.06
199,0.0,1372,2102,50,['linear'],15,5,0.06
200,0.0,873,2102,50,['linear'],15,5,0.06
201,0.0,1480,2102,50,['linear'],15,5,0.06
202,0.25,2101,2102,50,['linear'],15,5,0.06
203,0.0,1174,2102,50,['linear'],15,5,0.06
204,0.25,2101,2102,50,['linear'],15,5,0.06
205,0.25,2101,2102,50,['linear'],15,5,0.06
206,0.0,1140,2102,50,['linear'],15,5,0.06
207,0.0,1796,2102,50,['linear'],15,5,0.06
208,0.0,1189,2102,50,['linear'],15,5,0.06
209,0.0,1125,2102,50,['linear'],15,5,0.06
210,0.0,1800,2285,50,['linear'],15,5,0.06
