,Unnamed: 0,potential,iteration,switch_ratio,max_steps,switch_step,annealing_scheme,net_size,num_copies,pdb_mutation,pt_copies,pt_scheme,init_temperatures
384,84,0.0,105,0.016,5000,40,['const'],15,5,0.06,65,"['gaussian', 1]","[0.01, 2.35359375, 4.6971875, 7.04078125, 9.384375, 11.72796875, 14.0715625, 16.415156250000003, 18.758750000000003, 21.102343750000003, 23.445937500000003, 25.789531250000003, 28.133125000000003, 30.476718750000003, 32.8203125, 35.163906250000004, 37.5075, 39.85109375, 42.1946875, 44.538281250000004, 46.881875, 49.22546875, 51.5690625, 53.912656250000005, 56.25625, 58.59984375, 60.9434375, 63.287031250000005, 65.63062500000001, 67.97421875, 70.31781250000002, 72.66140625000001, 75.00500000000001, 77.34859375, 79.6921875, 82.03578125000001, 84.37937500000001, 86.72296875, 89.06656250000002, 91.41015625000001, 93.75375000000001, 96.09734375000001, 98.4409375, 100.78453125000001, 103.12812500000001, 105.47171875000001, 107.81531250000002, 110.15890625000002, 112.50250000000001, 114.84609375000001, 117.1896875, 119.53328125000002, 121.87687500000001, 124.22046875000001, 126.56406250000002, 128.90765625, 131.25125, 133.59484375, 135.9384375, 138.28203125, 140.625625, 142.96921875, 145.3128125, 147.65640625, 150.0]"
385,85,0.0,4054,0.808,5000,40,['const'],15,5,0.06,65,"['gaussian', 1]","[0.01, 2.35359375, 4.6971875, 7.04078125, 9.384375, 11.72796875, 14.0715625, 16.415156250000003, 18.758750000000003, 21.102343750000003, 23.445937500000003, 25.789531250000003, 28.133125000000003, 30.476718750000003, 32.8203125, 35.163906250000004, 37.5075, 39.85109375, 42.1946875, 44.538281250000004, 46.881875, 49.22546875, 51.5690625, 53.912656250000005, 56.25625, 58.59984375, 60.9434375, 63.287031250000005, 65.63062500000001, 67.97421875, 70.31781250000002, 72.66140625000001, 75.00500000000001, 77.34859375, 79.6921875, 82.03578125000001, 84.37937500000001, 86.72296875, 89.06656250000002, 91.41015625000001, 93.75375000000001, 96.09734375000001, 98.4409375, 100.78453125000001, 103.12812500000001, 105.47171875000001, 107.81531250000002, 110.15890625000002, 112.50250000000001, 114.84609375000001, 117.1896875, 119.53328125000002, 121.87687500000001, 124.22046875000001, 126.56406250000002, 128.90765625, 131.25125, 133.59484375, 135.9384375, 138.28203125, 140.625625, 142.96921875, 145.3128125, 147.65640625, 150.0]"
386,86,0.0,205,0.04,5000,40,['const'],15,5,0.06,65,"['gaussian', 1]","[0.01, 2.35359375, 4.6971875, 7.04078125, 9.384375, 11.72796875, 14.0715625, 16.415156250000003, 18.758750000000003, 21.102343750000003, 23.445937500000003, 25.789531250000003, 28.133125000000003, 30.476718750000003, 32.8203125, 35.163906250000004, 37.5075, 39.85109375, 42.1946875, 44.538281250000004, 46.881875, 49.22546875, 51.5690625, 53.912656250000005, 56.25625, 58.59984375, 60.9434375, 63.287031250000005, 65.63062500000001, 67.97421875, 70.31781250000002, 72.66140625000001, 75.00500000000001, 77.34859375, 79.6921875, 82.03578125000001, 84.37937500000001, 86.72296875, 89.06656250000002, 91.41015625000001, 93.75375000000001, 96.09734375000001, 98.4409375, 100.78453125000001, 103.12812500000001, 105.47171875000001, 107.81531250000002, 110.15890625000002, 112.50250000000001, 114.84609375000001, 117.1896875, 119.53328125000002, 121.87687500000001, 124.22046875000001, 126.56406250000002, 128.90765625, 131.25125, 133.59484375, 135.9384375, 138.28203125, 140.625625, 142.96921875, 145.3128125, 147.65640625, 150.0]"
387,87,0.0,339,0.064,5000,40,['const'],15,5,0.06,65,"['gaussian', 1]","[0.01, 2.35359375, 4.6971875, 7.04078125, 9.384375, 11.72796875, 14.0715625, 16.415156250000003, 18.758750000000003, 21.102343750000003, 23.445937500000003, 25.789531250000003, 28.133125000000003, 30.476718750000003, 32.8203125, 35.163906250000004, 37.5075, 39.85109375, 42.1946875, 44.538281250000004, 46.881875, 49.22546875, 51.5690625, 53.912656250000005, 56.25625, 58.59984375, 60.9434375, 63.287031250000005, 65.63062500000001, 67.97421875, 70.31781250000002, 72.66140625000001, 75.00500000000001, 77.34859375, 79.6921875, 82.03578125000001, 84.37937500000001, 86.72296875, 89.06656250000002, 91.41015625000001, 93.75375000000001, 96.09734375000001, 98.4409375, 100.78453125000001, 103.12812500000001, 105.47171875000001, 107.81531250000002, 110.15890625000002, 112.50250000000001, 114.84609375000001, 117.1896875, 119.53328125000002, 121.87687500000001, 124.22046875000001, 126.56406250000002, 128.90765625, 131.25125, 133.59484375, 135.9384375, 138.28203125, 140.625625, 142.96921875, 145.3128125, 147.65640625, 150.0]"
388,88,0.0,1107,0.216,5000,40,['const'],15,5,0.06,65,"['gaussian', 1]","[0.01, 2.35359375, 4.6971875, 7.04078125, 9.384375, 11.72796875, 14.0715625, 16.415156250000003, 18.758750000000003, 21.102343750000003, 23.445937500000003, 25.789531250000003, 28.133125000000003, 30.476718750000003, 32.8203125, 35.163906250000004, 37.5075, 39.85109375, 42.1946875, 44.538281250000004, 46.881875, 49.22546875, 51.5690625, 53.912656250000005, 56.25625, 58.59984375, 60.9434375, 63.287031250000005, 65.63062500000001, 67.97421875, 70.31781250000002, 72.66140625000001, 75.00500000000001, 77.34859375, 79.6921875, 82.03578125000001, 84.37937500000001, 86.72296875, 89.06656250000002, 91.41015625000001, 93.75375000000001, 96.09734375000001, 98.4409375, 100.78453125000001, 103.12812500000001, 105.47171875000001, 107.81531250000002, 110.15890625000002, 112.50250000000001, 114.84609375000001, 117.1896875, 119.53328125000002, 121.87687500000001, 124.22046875000001, 126.56406250000002, 128.90765625, 131.25125, 133.59484375, 135.9384375, 138.28203125, 140.625625, 142.96921875, 145.3128125, 147.65640625, 150.0]"
389,89,0.0,2979,0.592,5000,40,['const'],15,5,0.06,65,"['gaussian', 1]","[0.01, 2.35359375, 4.6971875, 7.04078125, 9.384375, 11.72796875, 14.0715625, 16.415156250000003, 18.758750000000003, 21.102343750000003, 23.445937500000003, 25.789531250000003, 28.133125000000003, 30.476718750000003, 32.8203125, 35.163906250000004, 37.5075, 39.85109375, 42.1946875, 44.538281250000004, 46.881875, 49.22546875, 51.5690625, 53.912656250000005, 56.25625, 58.59984375, 60.9434375, 63.287031250000005, 65.63062500000001, 67.97421875, 70.31781250000002, 72.66140625000001, 75.00500000000001, 77.34859375, 79.6921875, 82.03578125000001, 84.37937500000001, 86.72296875, 89.06656250000002, 91.41015625000001, 93.75375000000001, 96.09734375000001, 98.4409375, 100.78453125000001, 103.12812500000001, 105.47171875000001, 107.81531250000002, 110.15890625000002, 112.50250000000001, 114.84609375000001, 117.1896875, 119.53328125000002, 121.87687500000001, 124.22046875000001, 126.56406250000002, 128.90765625, 131.25125, 133.59484375, 135.9384375, 138.28203125, 140.625625, 142.96921875, 145.3128125, 147.65640625, 150.0]"
390,90,0.0,433,0.08,5000,40,['const'],15,5,0.06,65,"['gaussian', 1]","[0.01, 2.35359375, 4.6971875, 7.04078125, 9.384375, 11.72796875, 14.0715625, 16.415156250000003, 18.758750000000003, 21.102343750000003, 23.445937500000003, 25.789531250000003, 28.133125000000003, 30.476718750000003, 32.8203125, 35.163906250000004, 37.5075, 39.85109375, 42.1946875, 44.538281250000004, 46.881875, 49.22546875, 51.5690625, 53.912656250000005, 56.25625, 58.59984375, 60.9434375, 63.287031250000005, 65.63062500000001, 67.97421875, 70.31781250000002, 72.66140625000001, 75.00500000000001, 77.34859375, 79.6921875, 82.03578125000001, 84.37937500000001, 86.72296875, 89.06656250000002, 91.41015625000001, 93.75375000000001, 96.09734375000001, 98.4409375, 100.78453125000001, 103.12812500000001, 105.47171875000001, 107.81531250000002, 110.15890625000002, 112.50250000000001, 114.84609375000001, 117.1896875, 119.53328125000002, 121.87687500000001, 124.22046875000001, 126.56406250000002, 128.90765625, 131.25125, 133.59484375, 135.9384375, 138.28203125, 140.625625, 142.96921875, 145.3128125, 147.65640625, 150.0]"
391,91,0.0,479,0.088,5000,40,['const'],15,5,0.06,65,"['gaussian', 1]","[0.01, 2.35359375, 4.6971875, 7.04078125, 9.384375, 11.72796875, 14.0715625, 16.415156250000003, 18.758750000000003, 21.102343750000003, 23.445937500000003, 25.789531250000003, 28.133125000000003, 30.476718750000003, 32.8203125, 35.163906250000004, 37.5075, 39.85109375, 42.1946875, 44.538281250000004, 46.881875, 49.22546875, 51.5690625, 53.912656250000005, 56.25625, 58.59984375, 60.9434375, 63.287031250000005, 65.63062500000001, 67.97421875, 70.31781250000002, 72.66140625000001, 75.00500000000001, 77.34859375, 79.6921875, 82.03578125000001, 84.37937500000001, 86.72296875, 89.06656250000002, 91.41015625000001, 93.75375000000001, 96.09734375000001, 98.4409375, 100.78453125000001, 103.12812500000001, 105.47171875000001, 107.81531250000002, 110.15890625000002, 112.50250000000001, 114.84609375000001, 117.1896875, 119.53328125000002, 121.87687500000001, 124.22046875000001, 126.56406250000002, 128.90765625, 131.25125, 133.59484375, 135.9384375, 138.28203125, 140.625625, 142.96921875, 145.3128125, 147.65640625, 150.0]"
392,92,0.0,261,0.048,5000,40,['const'],15,5,0.06,65,"['gaussian', 1]","[0.01, 2.35359375, 4.6971875, 7.04078125, 9.384375, 11.72796875, 14.0715625, 16.415156250000003, 18.758750000000003, 21.102343750000003, 23.445937500000003, 25.789531250000003, 28.133125000000003, 30.476718750000003, 32.8203125, 35.163906250000004, 37.5075, 39.85109375, 42.1946875, 44.538281250000004, 46.881875, 49.22546875, 51.5690625, 53.912656250000005, 56.25625, 58.59984375, 60.9434375, 63.287031250000005, 65.63062500000001, 67.97421875, 70.31781250000002, 72.66140625000001, 75.00500000000001, 77.34859375, 79.6921875, 82.03578125000001, 84.37937500000001, 86.72296875, 89.06656250000002, 91.41015625000001, 93.75375000000001, 96.09734375000001, 98.4409375, 100.78453125000001, 103.12812500000001, 105.47171875000001, 107.81531250000002, 110.15890625000002, 112.50250000000001, 114.84609375000001, 117.1896875, 119.53328125000002, 121.87687500000001, 124.22046875000001, 126.56406250000002, 128.90765625, 131.25125, 133.59484375, 135.9384375, 138.28203125, 140.625625, 142.96921875, 145.3128125, 147.65640625, 150.0]"
393,93,0.0,576,0.112,5000,40,['const'],15,5,0.06,65,"['gaussian', 1]","[0.01, 2.35359375, 4.6971875, 7.04078125, 9.384375, 11.72796875, 14.0715625, 16.415156250000003, 18.758750000000003, 21.102343750000003, 23.445937500000003, 25.789531250000003, 28.133125000000003, 30.476718750000003, 32.8203125, 35.163906250000004, 37.5075, 39.85109375, 42.1946875, 44.538281250000004, 46.881875, 49.22546875, 51.5690625, 53.912656250000005, 56.25625, 58.59984375, 60.9434375, 63.287031250000005, 65.63062500000001, 67.97421875, 70.31781250000002, 72.66140625000001, 75.00500000000001, 77.34859375, 79.6921875, 82.03578125000001, 84.37937500000001, 86.72296875, 89.06656250000002, 91.41015625000001, 93.75375000000001, 96.09734375000001, 98.4409375, 100.78453125000001, 103.12812500000001, 105.47171875000001, 107.81531250000002, 110.15890625000002, 112.50250000000001, 114.84609375000001, 117.1896875, 119.53328125000002, 121.87687500000001, 124.22046875000001, 126.56406250000002, 128.90765625, 131.25125, 133.59484375, 135.9384375, 138.28203125, 140.625625, 142.96921875, 145.3128125, 147.65640625, 150.0]"
394,94,0.0,3270,0.648,5000,40,['const'],15,5,0.06,65,"['gaussian', 1]","[0.01, 2.35359375, 4.6971875, 7.04078125, 9.384375, 11.72796875, 14.0715625, 16.415156250000003, 18.758750000000003, 21.102343750000003, 23.445937500000003, 25.789531250000003, 28.133125000000003, 30.476718750000003, 32.8203125, 35.163906250000004, 37.5075, 39.85109375, 42.1946875, 44.538281250000004, 46.881875, 49.22546875, 51.5690625, 53.912656250000005, 56.25625, 58.59984375, 60.9434375, 63.287031250000005, 65.63062500000001, 67.97421875, 70.31781250000002, 72.66140625000001, 75.00500000000001, 77.34859375, 79.6921875, 82.03578125000001, 84.37937500000001, 86.72296875, 89.06656250000002, 91.41015625000001, 93.75375000000001, 96.09734375000001, 98.4409375, 100.78453125000001, 103.12812500000001, 105.47171875000001, 107.81531250000002, 110.15890625000002, 112.50250000000001, 114.84609375000001, 117.1896875, 119.53328125000002, 121.87687500000001, 124.22046875000001, 126.56406250000002, 128.90765625, 131.25125, 133.59484375, 135.9384375, 138.28203125, 140.625625, 142.96921875, 145.3128125, 147.65640625, 150.0]"
395,95,0.0,2132,0.424,5000,40,['const'],15,5,0.06,65,"['gaussian', 1]","[0.01, 2.35359375, 4.6971875, 7.04078125, 9.384375, 11.72796875, 14.0715625, 16.415156250000003, 18.758750000000003, 21.102343750000003, 23.445937500000003, 25.789531250000003, 28.133125000000003, 30.476718750000003, 32.8203125, 35.163906250000004, 37.5075, 39.85109375, 42.1946875, 44.538281250000004, 46.881875, 49.22546875, 51.5690625, 53.912656250000005, 56.25625, 58.59984375, 60.9434375, 63.287031250000005, 65.63062500000001, 67.97421875, 70.31781250000002, 72.66140625000001, 75.00500000000001, 77.34859375, 79.6921875, 82.03578125000001, 84.37937500000001, 86.72296875, 89.06656250000002, 91.41015625000001, 93.75375000000001, 96.09734375000001, 98.4409375, 100.78453125000001, 103.12812500000001, 105.47171875000001, 107.81531250000002, 110.15890625000002, 112.50250000000001, 114.84609375000001, 117.1896875, 119.53328125000002, 121.87687500000001, 124.22046875000001, 126.56406250000002, 128.90765625, 131.25125, 133.59484375, 135.9384375, 138.28203125, 140.625625, 142.96921875, 145.3128125, 147.65640625, 150.0]"
396,96,0.0,62,0.008,5000,40,['const'],15,5,0.06,65,"['gaussian', 1]","[0.01, 2.35359375, 4.6971875, 7.04078125, 9.384375, 11.72796875, 14.0715625, 16.415156250000003, 18.758750000000003, 21.102343750000003, 23.445937500000003, 25.789531250000003, 28.133125000000003, 30.476718750000003, 32.8203125, 35.163906250000004, 37.5075, 39.85109375, 42.1946875, 44.538281250000004, 46.881875, 49.22546875, 51.5690625, 53.912656250000005, 56.25625, 58.59984375, 60.9434375, 63.287031250000005, 65.63062500000001, 67.97421875, 70.31781250000002, 72.66140625000001, 75.00500000000001, 77.34859375, 79.6921875, 82.03578125000001, 84.37937500000001, 86.72296875, 89.06656250000002, 91.41015625000001, 93.75375000000001, 96.09734375000001, 98.4409375, 100.78453125000001, 103.12812500000001, 105.47171875000001, 107.81531250000002, 110.15890625000002, 112.50250000000001, 114.84609375000001, 117.1896875, 119.53328125000002, 121.87687500000001, 124.22046875000001, 126.56406250000002, 128.90765625, 131.25125, 133.59484375, 135.9384375, 138.28203125, 140.625625, 142.96921875, 145.3128125, 147.65640625, 150.0]"
397,97,0.0,205,0.04,5000,40,['const'],15,5,0.06,65,"['gaussian', 1]","[0.01, 2.35359375, 4.6971875, 7.04078125, 9.384375, 11.72796875, 14.0715625, 16.415156250000003, 18.758750000000003, 21.102343750000003, 23.445937500000003, 25.789531250000003, 28.133125000000003, 30.476718750000003, 32.8203125, 35.163906250000004, 37.5075, 39.85109375, 42.1946875, 44.538281250000004, 46.881875, 49.22546875, 51.5690625, 53.912656250000005, 56.25625, 58.59984375, 60.9434375, 63.287031250000005, 65.63062500000001, 67.97421875, 70.31781250000002, 72.66140625000001, 75.00500000000001, 77.34859375, 79.6921875, 82.03578125000001, 84.37937500000001, 86.72296875, 89.06656250000002, 91.41015625000001, 93.75375000000001, 96.09734375000001, 98.4409375, 100.78453125000001, 103.12812500000001, 105.47171875000001, 107.81531250000002, 110.15890625000002, 112.50250000000001, 114.84609375000001, 117.1896875, 119.53328125000002, 121.87687500000001, 124.22046875000001, 126.56406250000002, 128.90765625, 131.25125, 133.59484375, 135.9384375, 138.28203125, 140.625625, 142.96921875, 145.3128125, 147.65640625, 150.0]"
398,98,0.0,78,0.008,5000,40,['const'],15,5,0.06,65,"['gaussian', 1]","[0.01, 2.35359375, 4.6971875, 7.04078125, 9.384375, 11.72796875, 14.0715625, 16.415156250000003, 18.758750000000003, 21.102343750000003, 23.445937500000003, 25.789531250000003, 28.133125000000003, 30.476718750000003, 32.8203125, 35.163906250000004, 37.5075, 39.85109375, 42.1946875, 44.538281250000004, 46.881875, 49.22546875, 51.5690625, 53.912656250000005, 56.25625, 58.59984375, 60.9434375, 63.287031250000005, 65.63062500000001, 67.97421875, 70.31781250000002, 72.66140625000001, 75.00500000000001, 77.34859375, 79.6921875, 82.03578125000001, 84.37937500000001, 86.72296875, 89.06656250000002, 91.41015625000001, 93.75375000000001, 96.09734375000001, 98.4409375, 100.78453125000001, 103.12812500000001, 105.47171875000001, 107.81531250000002, 110.15890625000002, 112.50250000000001, 114.84609375000001, 117.1896875, 119.53328125000002, 121.87687500000001, 124.22046875000001, 126.56406250000002, 128.90765625, 131.25125, 133.59484375, 135.9384375, 138.28203125, 140.625625, 142.96921875, 145.3128125, 147.65640625, 150.0]"
399,99,0.0,4545,0.904,5000,40,['const'],15,5,0.06,65,"['gaussian', 1]","[0.01, 2.35359375, 4.6971875, 7.04078125, 9.384375, 11.72796875, 14.0715625, 16.415156250000003, 18.758750000000003, 21.102343750000003, 23.445937500000003, 25.789531250000003, 28.133125000000003, 30.476718750000003, 32.8203125, 35.163906250000004, 37.5075, 39.85109375, 42.1946875, 44.538281250000004, 46.881875, 49.22546875, 51.5690625, 53.912656250000005, 56.25625, 58.59984375, 60.9434375, 63.287031250000005, 65.63062500000001, 67.97421875, 70.31781250000002, 72.66140625000001, 75.00500000000001, 77.34859375, 79.6921875, 82.03578125000001, 84.37937500000001, 86.72296875, 89.06656250000002, 91.41015625000001, 93.75375000000001, 96.09734375000001, 98.4409375, 100.78453125000001, 103.12812500000001, 105.47171875000001, 107.81531250000002, 110.15890625000002, 112.50250000000001, 114.84609375000001, 117.1896875, 119.53328125000002, 121.87687500000001, 124.22046875000001, 126.56406250000002, 128.90765625, 131.25125, 133.59484375, 135.9384375, 138.28203125, 140.625625, 142.96921875, 145.3128125, 147.65640625, 150.0]"
400,0,0.0,403,0.08,5000,40,['const'],15,5,0.06,99,"['gaussian', 1]","[0.01, 1.5405102040816328, 3.0710204081632653, 4.601530612244898, 6.132040816326531, 7.662551020408164, 9.193061224489796, 10.723571428571429, 12.254081632653062, 13.784591836734695, 15.315102040816328, 16.84561224489796, 18.376122448979594, 19.906632653061227, 21.43714285714286, 22.967653061224492, 24.498163265306125, 26.02867346938776, 27.55918367346939, 29.089693877551024, 30.620204081632657, 32.15071428571429, 33.681224489795916, 35.21173469387755, 36.74224489795918, 38.27275510204082, 39.80326530612245, 41.333775510204084, 42.864285714285714, 44.39479591836735, 45.92530612244898, 47.455816326530616, 48.986326530612246, 50.516836734693875, 52.04734693877551, 53.57785714285714, 55.10836734693878, 56.63887755102041, 58.16938775510204, 59.69989795918367, 61.23040816326531, 62.76091836734694, 64.29142857142858, 65.82193877551022, 67.35244897959184, 68.88295918367348, 70.41346938775511, 71.94397959183675, 73.47448979591837, 75.00500000000001, 76.53551020408165, 78.06602040816327, 79.5965306122449, 81.12704081632654, 82.65755102040818, 84.1880612244898, 85.71857142857144, 87.24908163265307, 88.77959183673471, 90.31010204081633, 91.84061224489797, 93.3711224489796, 94.90163265306124, 96.43214285714286, 97.9626530612245, 99.49316326530614, 101.02367346938776, 102.5541836734694, 104.08469387755103, 105.61520408163267, 107.14571428571429, 108.67622448979593, 110.20673469387756, 111.7372448979592, 113.26775510204082, 114.79826530612246, 116.3287755102041, 117.85928571428573, 119.38979591836735, 120.92030612244899, 122.45081632653063, 123.98132653061225, 125.51183673469389, 127.04234693877552, 128.57285714285715, 130.10336734693877, 131.63387755102042, 133.16438775510204, 134.69489795918366, 136.2254081632653, 137.75591836734694, 139.28642857142856, 140.8169387755102, 142.34744897959183, 143.87795918367348, 145.4084693877551, 146.93897959183673, 148.46948979591838, 150.0]"
401,1,0.0,262,0.048,5000,40,['const'],15,5,0.06,99,"['gaussian', 1]","[0.01, 1.5405102040816328, 3.0710204081632653, 4.601530612244898, 6.132040816326531, 7.662551020408164, 9.193061224489796, 10.723571428571429, 12.254081632653062, 13.784591836734695, 15.315102040816328, 16.84561224489796, 18.376122448979594, 19.906632653061227, 21.43714285714286, 22.967653061224492, 24.498163265306125, 26.02867346938776, 27.55918367346939, 29.089693877551024, 30.620204081632657, 32.15071428571429, 33.681224489795916, 35.21173469387755, 36.74224489795918, 38.27275510204082, 39.80326530612245, 41.333775510204084, 42.864285714285714, 44.39479591836735, 45.92530612244898, 47.455816326530616, 48.986326530612246, 50.516836734693875, 52.04734693877551, 53.57785714285714, 55.10836734693878, 56.63887755102041, 58.16938775510204, 59.69989795918367, 61.23040816326531, 62.76091836734694, 64.29142857142858, 65.82193877551022, 67.35244897959184, 68.88295918367348, 70.41346938775511, 71.94397959183675, 73.47448979591837, 75.00500000000001, 76.53551020408165, 78.06602040816327, 79.5965306122449, 81.12704081632654, 82.65755102040818, 84.1880612244898, 85.71857142857144, 87.24908163265307, 88.77959183673471, 90.31010204081633, 91.84061224489797, 93.3711224489796, 94.90163265306124, 96.43214285714286, 97.9626530612245, 99.49316326530614, 101.02367346938776, 102.5541836734694, 104.08469387755103, 105.61520408163267, 107.14571428571429, 108.67622448979593, 110.20673469387756, 111.7372448979592, 113.26775510204082, 114.79826530612246, 116.3287755102041, 117.85928571428573, 119.38979591836735, 120.92030612244899, 122.45081632653063, 123.98132653061225, 125.51183673469389, 127.04234693877552, 128.57285714285715, 130.10336734693877, 131.63387755102042, 133.16438775510204, 134.69489795918366, 136.2254081632653, 137.75591836734694, 139.28642857142856, 140.8169387755102, 142.34744897959183, 143.87795918367348, 145.4084693877551, 146.93897959183673, 148.46948979591838, 150.0]"
402,2,0.0,3227,0.64,5000,40,['const'],15,5,0.06,99,"['gaussian', 1]","[0.01, 1.5405102040816328, 3.0710204081632653, 4.601530612244898, 6.132040816326531, 7.662551020408164, 9.193061224489796, 10.723571428571429, 12.254081632653062, 13.784591836734695, 15.315102040816328, 16.84561224489796, 18.376122448979594, 19.906632653061227, 21.43714285714286, 22.967653061224492, 24.498163265306125, 26.02867346938776, 27.55918367346939, 29.089693877551024, 30.620204081632657, 32.15071428571429, 33.681224489795916, 35.21173469387755, 36.74224489795918, 38.27275510204082, 39.80326530612245, 41.333775510204084, 42.864285714285714, 44.39479591836735, 45.92530612244898, 47.455816326530616, 48.986326530612246, 50.516836734693875, 52.04734693877551, 53.57785714285714, 55.10836734693878, 56.63887755102041, 58.16938775510204, 59.69989795918367, 61.23040816326531, 62.76091836734694, 64.29142857142858, 65.82193877551022, 67.35244897959184, 68.88295918367348, 70.41346938775511, 71.94397959183675, 73.47448979591837, 75.00500000000001, 76.53551020408165, 78.06602040816327, 79.5965306122449, 81.12704081632654, 82.65755102040818, 84.1880612244898, 85.71857142857144, 87.24908163265307, 88.77959183673471, 90.31010204081633, 91.84061224489797, 93.3711224489796, 94.90163265306124, 96.43214285714286, 97.9626530612245, 99.49316326530614, 101.02367346938776, 102.5541836734694, 104.08469387755103, 105.61520408163267, 107.14571428571429, 108.67622448979593, 110.20673469387756, 111.7372448979592, 113.26775510204082, 114.79826530612246, 116.3287755102041, 117.85928571428573, 119.38979591836735, 120.92030612244899, 122.45081632653063, 123.98132653061225, 125.51183673469389, 127.04234693877552, 128.57285714285715, 130.10336734693877, 131.63387755102042, 133.16438775510204, 134.69489795918366, 136.2254081632653, 137.75591836734694, 139.28642857142856, 140.8169387755102, 142.34744897959183, 143.87795918367348, 145.4084693877551, 146.93897959183673, 148.46948979591838, 150.0]"
403,3,0.0,461,0.088,5000,40,['const'],15,5,0.06,99,"['gaussian', 1]","[0.01, 1.5405102040816328, 3.0710204081632653, 4.601530612244898, 6.132040816326531, 7.662551020408164, 9.193061224489796, 10.723571428571429, 12.254081632653062, 13.784591836734695, 15.315102040816328, 16.84561224489796, 18.376122448979594, 19.906632653061227, 21.43714285714286, 22.967653061224492, 24.498163265306125, 26.02867346938776, 27.55918367346939, 29.089693877551024, 30.620204081632657, 32.15071428571429, 33.681224489795916, 35.21173469387755, 36.74224489795918, 38.27275510204082, 39.80326530612245, 41.333775510204084, 42.864285714285714, 44.39479591836735, 45.92530612244898, 47.455816326530616, 48.986326530612246, 50.516836734693875, 52.04734693877551, 53.57785714285714, 55.10836734693878, 56.63887755102041, 58.16938775510204, 59.69989795918367, 61.23040816326531, 62.76091836734694, 64.29142857142858, 65.82193877551022, 67.35244897959184, 68.88295918367348, 70.41346938775511, 71.94397959183675, 73.47448979591837, 75.00500000000001, 76.53551020408165, 78.06602040816327, 79.5965306122449, 81.12704081632654, 82.65755102040818, 84.1880612244898, 85.71857142857144, 87.24908163265307, 88.77959183673471, 90.31010204081633, 91.84061224489797, 93.3711224489796, 94.90163265306124, 96.43214285714286, 97.9626530612245, 99.49316326530614, 101.02367346938776, 102.5541836734694, 104.08469387755103, 105.61520408163267, 107.14571428571429, 108.67622448979593, 110.20673469387756, 111.7372448979592, 113.26775510204082, 114.79826530612246, 116.3287755102041, 117.85928571428573, 119.38979591836735, 120.92030612244899, 122.45081632653063, 123.98132653061225, 125.51183673469389, 127.04234693877552, 128.57285714285715, 130.10336734693877, 131.63387755102042, 133.16438775510204, 134.69489795918366, 136.2254081632653, 137.75591836734694, 139.28642857142856, 140.8169387755102, 142.34744897959183, 143.87795918367348, 145.4084693877551, 146.93897959183673, 148.46948979591838, 150.0]"
404,4,0.0,275,0.048,5000,40,['const'],15,5,0.06,99,"['gaussian', 1]","[0.01, 1.5405102040816328, 3.0710204081632653, 4.601530612244898, 6.132040816326531, 7.662551020408164, 9.193061224489796, 10.723571428571429, 12.254081632653062, 13.784591836734695, 15.315102040816328, 16.84561224489796, 18.376122448979594, 19.906632653061227, 21.43714285714286, 22.967653061224492, 24.498163265306125, 26.02867346938776, 27.55918367346939, 29.089693877551024, 30.620204081632657, 32.15071428571429, 33.681224489795916, 35.21173469387755, 36.74224489795918, 38.27275510204082, 39.80326530612245, 41.333775510204084, 42.864285714285714, 44.39479591836735, 45.92530612244898, 47.455816326530616, 48.986326530612246, 50.516836734693875, 52.04734693877551, 53.57785714285714, 55.10836734693878, 56.63887755102041, 58.16938775510204, 59.69989795918367, 61.23040816326531, 62.76091836734694, 64.29142857142858, 65.82193877551022, 67.35244897959184, 68.88295918367348, 70.41346938775511, 71.94397959183675, 73.47448979591837, 75.00500000000001, 76.53551020408165, 78.06602040816327, 79.5965306122449, 81.12704081632654, 82.65755102040818, 84.1880612244898, 85.71857142857144, 87.24908163265307, 88.77959183673471, 90.31010204081633, 91.84061224489797, 93.3711224489796, 94.90163265306124, 96.43214285714286, 97.9626530612245, 99.49316326530614, 101.02367346938776, 102.5541836734694, 104.08469387755103, 105.61520408163267, 107.14571428571429, 108.67622448979593, 110.20673469387756, 111.7372448979592, 113.26775510204082, 114.79826530612246, 116.3287755102041, 117.85928571428573, 119.38979591836735, 120.92030612244899, 122.45081632653063, 123.98132653061225, 125.51183673469389, 127.04234693877552, 128.57285714285715, 130.10336734693877, 131.63387755102042, 133.16438775510204, 134.69489795918366, 136.2254081632653, 137.75591836734694, 139.28642857142856, 140.8169387755102, 142.34744897959183, 143.87795918367348, 145.4084693877551, 146.93897959183673, 148.46948979591838, 150.0]"
