,potential,iteration,switch_ratio,max_steps,switch_step,annealing_scheme,net_size,num_copies,pdb_mutation,pt_copies,pt_scheme,init_temperatures
43,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
44,0.0,3380,0.674,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
45,0.0,3059,0.61,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
46,0.46875,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
47,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
48,0.0,150,0.028,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
49,0.0,2232,0.446,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
50,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
51,0.4375,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
52,0.4375,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
53,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
54,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
55,0.0,1953,0.39,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
56,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
57,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
58,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
59,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
60,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
61,0.0,3332,0.666,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
62,0.375,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
63,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
64,0.4375,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
65,0.0,69,0.012,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
66,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
67,0.46875,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
68,0.4375,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
69,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
70,0.0,3969,0.792,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
71,0.4375,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
72,0.0,843,0.168,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
73,0.0,545,0.108,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
74,0.0,1738,0.346,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
75,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
76,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
77,0.4375,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
78,0.0,1700,0.338,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
79,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
80,0.40625,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
81,0.0,3015,0.602,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
82,0.0,816,0.162,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
83,0.46875,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
84,0.4375,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
85,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
86,0.0,1509,0.3,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
87,0.46875,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
88,0.4375,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
89,0.3125,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
90,0.375,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
91,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
92,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
93,0.46875,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
94,0.46875,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
95,0.0,2304,0.46,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
96,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
97,0.4375,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
98,0.0,1655,0.33,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
99,0.375,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
100,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
101,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
102,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
103,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
104,0.5,5000,1.0,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
105,0.0,2532,0.506,5000,10,['const'],15,5,0.06,7,"['gaussian', 1]","[10.0, 10.00000907994473, 10.000018159807015, 10.000027239586856, 10.000036319284257, 10.000045398899218, 10.00005447843174, 10.000063557881823]"
