,potential,iteration,switch_ratio,max_steps,switch_step,annealing_scheme,net_size,num_copies,pdb_mutation,pt_copies,pt_scheme,init_temperatures
113,0.46875,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
114,0.0,4829,0.96,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
115,0.5,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
116,0.46875,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
117,0.5,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
118,0.0,129,0.024,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
119,0.0,1823,0.36,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
120,0.0,3832,0.76,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
121,0.5,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
122,0.5,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
123,0.5,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
124,0.4375,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
125,0.0,2821,0.56,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
126,0.46875,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
127,0.0,2894,0.576,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
128,0.5,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
129,0.5,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
130,0.5,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
131,0.5,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
132,0.5,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
133,0.375,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
134,0.4375,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
135,0.0,4012,0.8,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
136,0.0,4224,0.84,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
137,0.4375,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
138,0.5,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
139,0.0,2068,0.408,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
140,0.375,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
141,0.5,5000,1.0,5000,40,['const'],15,5,0.06,5,"['gaussian', 1]","[0.01, 37.5075, 75.00500000000001, 112.50250000000001, 150.0]"
