,potential,iteration,max_steps,annealing_param,annealing_scheme,net_size,num_copies,pdb_mutation
200,0.0,478,3000,130,,15,5,0.06
201,0.5,2999,3000,130,,15,5,0.06
202,0.0,394,3000,130,,15,5,0.06
203,0.0,2736,3000,130,,15,5,0.06
204,0.25,2999,3000,130,,15,5,0.06
205,0.0,1592,3000,130,,15,5,0.06
206,0.25,2999,3000,130,,15,5,0.06
207,0.0,90,3000,130,,15,5,0.06
208,0.0,217,3000,130,,15,5,0.06
209,0.25,2999,3000,130,,15,5,0.06
210,0.125,2999,3000,150,,15,5,0.06
211,0.0,1840,3000,150,,15,5,0.06
212,0.0,1131,3000,150,,15,5,0.06
213,0.25,2999,3000,150,,15,5,0.06
214,0.0,2804,3000,150,,15,5,0.06
215,0.0,415,3000,150,,15,5,0.06
216,0.25,2999,3000,150,,15,5,0.06
217,0.0,402,3000,150,,15,5,0.06
218,0.25,2999,3000,150,,15,5,0.06
219,0.25,2999,3000,150,,15,5,0.06
220,0.0,249,3000,150,,15,5,0.06
221,0.25,2999,3000,150,,15,5,0.06
222,0.125,2999,3000,150,,15,5,0.06
223,0.0,979,3000,150,,15,5,0.06
224,0.0,1517,3000,150,,15,5,0.06
225,0.25,2999,3000,150,,15,5,0.06
226,0.0,404,3000,150,,15,5,0.06
227,0.0,96,3000,150,,15,5,0.06
228,0.5,2999,3000,150,,15,5,0.06
229,0.25,2999,3000,150,,15,5,0.06
230,0.0,2174,3000,150,,15,5,0.06
231,0.25,2999,3000,150,,15,5,0.06
232,0.0,2625,3000,150,,15,5,0.06
233,0.25,2999,3000,150,,15,5,0.06
234,0.0,2679,3000,150,,15,5,0.06
235,0.125,2999,3000,150,,15,5,0.06
236,0.0,1092,3000,150,,15,5,0.06
237,0.0,1269,3000,150,,15,5,0.06
238,0.25,2999,3000,150,,15,5,0.06
239,0.5,2999,3000,150,,15,5,0.06
240,0.25,2999,3000,170,,15,5,0.06
241,0.0,1662,3000,170,,15,5,0.06
242,0.25,2999,3000,170,,15,5,0.06
243,0.0,1097,3000,170,,15,5,0.06
244,0.0,2727,3000,170,,15,5,0.06
245,0.25,2999,3000,170,,15,5,0.06
246,0.25,2999,3000,170,,15,5,0.06
247,0.25,2999,3000,170,,15,5,0.06
248,0.0,2080,3000,170,,15,5,0.06
249,0.25,2999,3000,170,,15,5,0.06
250,0.0,923,3000,170,,15,5,0.06
251,0.0,527,3000,170,,15,5,0.06
252,0.25,2999,3000,170,,15,5,0.06
253,0.25,2999,3000,170,,15,5,0.06
254,0.0,225,3000,170,,15,5,0.06
255,0.25,2999,3000,170,,15,5,0.06
256,0.0,1191,3000,170,,15,5,0.06
257,0.25,2999,3000,170,,15,5,0.06
258,0.25,2999,3000,170,,15,5,0.06
259,0.0,635,3000,170,,15,5,0.06
260,0.25,2999,3000,170,,15,5,0.06
261,0.25,2999,3000,170,,15,5,0.06
262,0.0,2179,3000,170,,15,5,0.06
263,0.0,1255,3000,170,,15,5,0.06
264,0.25,2999,3000,170,,15,5,0.06
265,0.0,98,3000,170,,15,5,0.06
266,0.25,2999,3000,170,,15,5,0.06
267,0.25,2999,3000,170,,15,5,0.06
268,0.25,2999,3000,170,,15,5,0.06
269,0.25,2999,3000,170,,15,5,0.06
270,0.0,1165,3000,190,,15,5,0.06
271,0.25,2999,3000,190,,15,5,0.06
272,0.0,739,3000,190,,15,5,0.06
273,0.25,2999,3000,190,,15,5,0.06
274,0.25,2999,3000,190,,15,5,0.06
275,0.0,1096,3000,190,,15,5,0.06
276,0.25,2999,3000,190,,15,5,0.06
277,0.25,2999,3000,190,,15,5,0.06
278,0.5,2999,3000,190,,15,5,0.06
279,0.5,2999,3000,190,,15,5,0.06
280,0.25,2999,3000,190,,15,5,0.06
281,0.0,152,3000,190,,15,5,0.06
282,0.25,2999,3000,190,,15,5,0.06
283,0.25,2999,3000,190,,15,5,0.06
284,0.25,2999,3000,190,,15,5,0.06
285,0.0,1627,3000,190,,15,5,0.06
286,0.25,2999,3000,190,,15,5,0.06
287,0.25,2999,3000,190,,15,5,0.06
288,0.25,2999,3000,190,,15,5,0.06
289,0.25,2999,3000,190,,15,5,0.06
290,0.25,2999,3000,190,,15,5,0.06
291,0.25,2999,3000,190,,15,5,0.06
292,0.0,1920,3000,190,,15,5,0.06
293,0.0,1949,3000,190,,15,5,0.06
294,0.0,2353,3000,190,,15,5,0.06
295,0.25,2999,3000,190,,15,5,0.06
296,0.125,2999,3000,190,,15,5,0.06
297,0.0,1223,3000,190,,15,5,0.06
298,0.0,1099,3000,190,,15,5,0.06
299,0.25,2999,3000,190,,15,5,0.06
